timestamp:integer,:START_ID,relation:TYPE,:END_ID,relationCode:int,relationName:string
2980278190,P002930720,family,P001392497,104,母亲
2980278191,P001393940,family,P001410701,105,配偶
2980278192,P000107297,family,P005219737,103,父亲
2980278193,P002931047,family,P001447088,211,叔侄
2980278194,P005218410,family,P002156588,219,其他
2980278195,P001495396,family,P002931926,108,兄妹
2980278196,P001420717,family,P002933014,216,女婿
2980278197,P001550183,family,P005218641,103,父亲
2980278198,P001438390,family,P005219292,108,兄妹
2980278199,P001470891,family,P005219851,103,父亲
2980278200,P001408367,family,P001408370,106,兄弟
2980278201,P001429288,family,P002932081,105,配偶
2980278202,P001428635,family,P005220662,201,表兄弟
2980278203,P001436923,family,P005221578,209,姐夫
2980278204,P001425954,family,P001425955,106,兄弟
2980278205,P001499095,family,P001573761,108,兄妹
2980278206,P001538135,family,P005219879,109,姐弟
2980278207,P001450272,family,P005219901,106,兄弟
2980278208,P001416525,family,P005220885,106,兄弟
2980278209,P001469643,family,P005219885,106,兄弟
2980278210,P001495164,family,P005221501,210,妹夫
2980278211,P001412366,family,P001412371,216,女婿
2980278212,P001445198,family,P001468989,220,亲属
2980278213,P001427106,family,P002932356,213,舅甥
2980278214,P001415309,family,P005220016,105,配偶
2980278215,P001470870,family,P005221259,220,亲属
2980278216,P001394613,family,P001411583,211,叔侄
2980278217,P001398004,family,P001418069,106,兄弟
2980278218,P001435761,family,P005221232,109,姐弟
2980278219,P001440394,family,P005221710,106,兄弟
2980278220,P001402168,family,P001419435,103,父亲
2980278221,P001395445,family,P002931370,103,父亲
2980278222,P002931014,family,P002932362,209,姐夫
2980278223,P001475914,family,P002932398,105,配偶
2980278224,P002930870,family,P002932521,103,父亲
2980278225,P001428353,family,P002932744,103,父亲
2980278226,P001410232,family,P005218940,108,兄妹
2980278227,P001406028,family,P005219763,108,兄妹
2980278228,P001449903,family,P005220456,105,配偶
2980278229,P001396835,family,P001396836,220,亲属
2980278230,P001398710,family,P001425706,220,亲属
2980278231,P001413935,family,P005218831,104,母亲
2980278232,P001397223,family,P001432882,103,父亲
2980278233,P001128287,family,P002281296,104,母亲
2980278234,P001410543,family,P001410545,105,配偶
2980278235,P002930797,family,P001420735,105,配偶
2980278236,P001419117,family,P001451828,103,父亲
2980278237,P005218096,family,P001564648,105,配偶
2980278238,P001581760,family,P001571390,220,亲属
2980278239,P001417578,family,P002930270,105,配偶
2980278240,P001574120,family,P005218480,106,兄弟
2980278241,P001495209,family,P005221678,219,其他
2980278242,P005191241,family,P001567077,104,母亲
2980278243,P001424141,family,P002930617,220,亲属
2980278244,P001447145,family,P002932625,212,姑侄
2980278245,P001395394,family,P005219023,106,兄弟
2980278246,P001408392,family,P005219515,105,配偶
2980278247,P001407142,family,P005220069,106,兄弟
2980278248,P001508936,family,P005220711,211,叔侄
2980278249,P001415783,family,P005220797,106,兄弟
2980278250,P001449903,family,P001534609,103,父亲
2980278251,P001569043,family,P005218817,106,兄弟
2980278252,P001405616,family,P005221730,105,配偶
2980278253,P001040961,family,P005219208,105,配偶
2980278254,P001416409,family,P005220166,105,配偶
2980278255,P001404555,family,P005220250,105,配偶
2980278256,P001417703,family,P005220340,105,配偶
2980278257,P001427580,family,P001427587,209,姐夫
2980278258,P001493263,family,P002932297,106,兄弟
2980278259,P001399242,family,P005219818,106,兄弟
2980278260,P001576261,family,P005220046,209,姐夫
2980278261,P001448811,family,P005220371,106,兄弟
2980278262,P001407652,family,P005221141,105,配偶
2980278263,P001404578,family,P001404577,103,父亲
2980278264,P001428087,family,P002932778,220,亲属
2980278265,P001411855,family,P005221257,103,父亲
2980278266,P001405724,family,P005221483,220,亲属
2980278267,P001513647,family,P001560676,203,堂兄弟
2980278268,P001427069,family,P002931639,219,其他
2980278269,P001397671,family,P005218497,105,配偶
2980278270,P001508254,family,P005219131,105,配偶
2980278271,P001425421,family,P005219418,106,兄弟
2980278273,P001419533,family,P005220591,108,兄妹
2980278274,P001404961,family,P001558357,219,其他
2980278275,P002930556,family,P002931860,103,父亲
2980278276,P001415935,family,P002932282,105,配偶
2980278277,P000793111,family,P005221110,105,配偶
2980278278,P001404961,family,P001422322,106,兄弟
2980278279,P001486466,family,P002932988,104,母亲
2980278280,P002930711,family,P001566331,109,姐弟
2980278281,P005218141,family,P001579626,103,父亲
2980278282,P001433796,family,P001435257,105,配偶
2980278283,P001464856,family,P005219842,105,配偶
2980278284,P001421157,family,P005220187,105,配偶
2980278285,P005218314,family,P001414382,104,母亲
2980278286,P001421030,family,P001418703,103,父亲
2980278287,P001466581,family,P002931121,105,配偶
2980278288,P001424656,family,P002932985,213,舅甥
2980278289,P001473604,family,P005220441,219,其他
2980278290,P001445339,family,P005221773,105,配偶
2980278291,P005217939,family,P001489432,105,配偶
2980278292,P001465348,family,P002931794,105,配偶
2980278293,P001417922,family,P005220393,104,母亲
2980278294,P001423886,family,P001435701,201,表兄弟
2980278295,P001399242,family,P002931971,108,兄妹
2980278296,P001427576,family,P001427577,106,兄弟
2980278297,P001397684,family,P002930740,105,配偶
2980278298,P001399612,family,P005220764,105,配偶
2980278299,P001454498,family,P005221118,220,亲属
2980278300,P001405675,family,P002931956,108,兄妹
2980278301,P001405675,family,P005219799,103,父亲
2980278302,P005190563,family,P001425045,104,母亲
2980278303,P005218211,family,P001486167,106,兄弟
2980278304,P001410323,family,P005218744,106,兄弟
2980278305,P005218073,family,P001403431,106,兄弟
2980278306,P001440394,family,P001421815,105,配偶
2980278307,P001502949,family,P002932252,106,兄弟
2980278308,P001569234,family,P005218741,103,父亲
2980278309,P001451663,family,P001526962,106,兄弟
2980278310,P001545558,family,P001545559,105,配偶
2980278311,P001447063,family,P002930609,107,姐妹
2980278312,P001431722,family,P002931741,207,堂兄妹
2980278313,P005218035,family,P005219779,103,父亲
2980278314,P001496084,family,P005220822,105,配偶
2980278315,P005218275,family,P001446123,103,父亲
2980278316,P001478722,family,P001459959,105,配偶
2980278317,P002930928,family,P001547397,216,女婿
2980278318,P002930760,family,P002931756,105,配偶
2980278319,P001423912,family,P005218580,105,配偶
2980278320,P002931700,family,P001418245,109,姐弟
2980278321,P001416676,family,P005219416,103,父亲
2980278322,P001396628,family,P005220168,103,父亲
2980278323,P001421462,family,P001507921,104,母亲
2980278324,P001428220,family,P005219094,219,其他
2980278325,P001424567,family,P001425508,103,父亲
2980278326,P001399622,family,P001426914,106,兄弟
2980278327,P001443996,family,P005220995,103,父亲
2980278328,P001402601,family,P005221400,107,姐妹
2980278329,P001417361,family,P001407622,220,亲属
2980278330,P001445667,family,P001445063,106,兄弟
2980278331,P001429778,family,P005220390,106,兄弟
2980278332,P001516106,family,P005221433,108,兄妹
2980278333,P002930672,family,P001416817,104,母亲
2980278334,P001499553,family,P001499554,106,兄弟
2980278335,P001452117,family,P001573692,103,父亲
2980278336,P001438124,family,P002932663,108,兄妹
2980278337,P001467785,family,P005220184,211,叔侄
2980278338,P001405724,family,P001405725,105,配偶
2980278339,P001462362,family,P002932161,213,舅甥
2980278340,P001427576,family,P005219080,220,亲属
2980278341,P001420932,family,P001403722,106,兄弟
2980278342,P001437078,family,P001536617,103,父亲
2980278343,P001416994,family,P002931317,106,兄弟
2980278344,P001427454,family,P002932694,106,兄弟
2980278345,P001426126,family,P005219722,108,兄妹
2980278346,P001504054,family,P005221080,106,兄弟
2980278347,P005218350,family,P001406106,106,兄弟
2980278348,P001434060,family,P001535319,103,父亲
2980278349,P005217808,family,P005218429,108,兄妹
2980278350,P001467522,family,P002931761,105,配偶
2980278351,P001476068,family,P005220630,103,父亲
2980278352,P001545336,family,P005221560,103,父亲
2980278353,P001427020,family,P001446186,109,姐弟
2980278354,P001486154,family,P001486156,105,配偶
2980278355,P000957254,family,P002931818,220,亲属
2980278356,P001427794,family,P002932766,105,配偶
2980278357,P001439730,family,P005218766,107,姐妹
2980278358,P001394185,family,P005218938,106,兄弟
2980278359,P001404872,family,P005219448,107,姐妹
2980278360,P001571448,family,P005220576,108,兄妹
2980278361,P001427643,family,P005220600,105,配偶
2980278362,P002930524,family,P001423359,103,父亲
2980278363,P001449234,family,P001449235,105,配偶
2980278364,P001405614,family,P002932216,103,父亲
2980278365,P001467823,family,P002932579,210,妹夫
2980278366,P001428015,family,P002932731,101,祖父
2980278367,P001467427,family,P005220698,108,兄妹
2980278368,P001520824,family,P005221326,108,兄妹
2980278369,P005191695,family,P002785623,109,姐弟
2980278370,P001423760,family,P002930951,106,兄弟
2980278371,P001451394,family,P002932010,207,堂兄妹
2980278372,P002930272,family,P002932924,105,配偶
2980278373,P001412552,family,P005218692,103,父亲
2980278374,P001427783,family,P002931369,105,配偶
2980278375,P001404227,family,P002932384,105,配偶
2980278376,P001411628,family,P005219070,108,兄妹
2980278377,P001445112,family,P005220692,107,姐妹
2980278378,P001542168,family,P005221500,106,兄弟
2980278379,P001455626,family,P002931613,106,兄弟
2980278380,P001395074,family,P002968234,103,父亲
2980278381,P001409050,family,P005219773,108,兄妹
2980278382,P001444467,family,P005220823,108,兄妹
2980278383,P001445860,family,P002931191,209,姐夫
2980278384,P001430324,family,P005218428,105,配偶
2980278385,P001446861,family,P005218777,106,兄弟
2980278386,P001525376,family,P005219836,108,兄妹
2980278387,P001405377,family,P005220508,108,兄妹
2980278388,P005218179,family,P001551430,106,兄弟
2980278389,P001445260,family,P005218446,104,母亲
2980278390,P001421567,family,P005218528,103,父亲
2980278391,P001480561,family,P005220409,105,配偶
2980278392,P001564984,family,P005221085,107,姐妹
2980278393,P001426377,family,P001445034,108,兄妹
2980278394,P002930775,family,P002932402,103,父亲
2980278395,P001466571,family,P002932437,220,亲属
2980278396,P001447466,family,P002931146,106,兄弟
2980278397,P001520532,family,P002932472,209,姐夫
2980278398,P001545347,family,P005220423,105,配偶
2980278399,P001419707,family,P005220624,209,姐夫
2980278400,P001399919,family,P001402944,103,父亲
2980278401,P001421269,family,P001421275,103,父亲
2980278402,P001420963,family,P001442319,103,父亲
2980278403,P001405668,family,P002931031,220,亲属
2980278404,P001421234,family,P002932960,105,配偶
2980278405,P001468182,family,P001449230,105,配偶
2980278406,P005218187,family,P001498303,104,母亲
2980278407,P005218121,family,P001509449,105,配偶
2980278408,P002930429,family,P002930525,220,亲属
2980278409,P002931112,family,P002931097,110,儿子
2980278410,P001413668,family,P005218738,220,亲属
2980278411,P001419418,family,P001409489,213,舅甥
2980278412,P001521631,family,P002931670,105,配偶
2980278413,P001458447,family,P005218611,107,姐妹
2980278414,P005218036,family,P005219768,103,父亲
2980278415,P001428220,family,P001446789,213,舅甥
2980278416,P001434254,family,P005219894,105,配偶
2980278417,P001452170,family,P002931072,109,姐弟
2980278418,P001478872,family,P002932570,106,兄弟
2980278419,P002930675,family,P002932101,103,父亲
2980278420,P001473604,family,P005221585,219,其他
2980278421,P001416231,family,P002931423,106,兄弟
2980278422,P001428562,family,P002931488,106,兄弟
2980278423,P001441674,family,P002932953,211,叔侄
2980278424,P001423473,family,P005220157,209,姐夫
2980278425,P001409744,family,P005218816,105,配偶
2980278426,P001557062,family,P005218952,105,配偶
2980278427,P001411053,family,P005219203,105,配偶
2980278428,P001421569,family,P001404199,216,女婿
2980278429,P005218309,family,P001581734,105,配偶
2980278430,P001413697,family,P002931679,108,兄妹
2980278431,P001411273,family,P000758076,110,儿子
2980278432,P001516066,family,P001428846,106,兄弟
2980278433,P001455240,family,P001436681,207,堂兄妹
2980278434,P001441674,family,P001441673,106,兄弟
2980278435,P001392080,family,P005218532,105,配偶
2980278436,P001407227,family,P005218869,108,兄妹
2980278437,P001472097,family,P005219332,109,姐弟
2980278438,P001445178,family,P005221415,105,配偶
2980278439,P001416411,family,P001416413,209,姐夫
2980278440,P001447126,family,P001447124,103,父亲
2980278441,P001470095,family,P001548091,105,配偶
2980278442,P001438124,family,P002930914,110,儿子
2980278443,P001446456,family,P001550463,201,表兄弟
2980278444,P001427833,family,P002931316,105,配偶
2980278445,P001557612,family,P005218609,105,配偶
2980278446,P001402188,family,P005220513,108,兄妹
2980278447,P001402661,family,P001402664,105,配偶
2980278448,P001458337,family,P001541457,103,父亲
2980278449,P002930762,family,P002930931,104,母亲
2980278450,P001420988,family,P002931709,109,姐弟
2980278451,P002931054,family,P002931910,213,舅甥
2980278452,P001424625,family,P002932029,105,配偶
2980278453,P002931034,family,P002932205,220,亲属
2980278454,P001427127,family,P002932544,106,兄弟
2980278455,P005218420,family,P001521790,104,母亲
2980278456,P001451879,family,P002156700,106,兄弟
2980278457,P001421334,family,P002930277,109,姐弟
2980278458,P001449280,family,P005219104,105,配偶
2980278459,P001411252,family,P005219852,108,兄妹
2980278460,P001416130,family,P005220499,106,兄弟
2980278461,P002930339,family,P001451385,216,女婿
2980278462,P005217837,family,P001567409,103,父亲
2980278463,P001418481,family,P005219830,103,父亲
2980278464,P001462089,family,P005220367,105,配偶
2980278465,P001482937,family,P005221375,106,兄弟
2980278466,P001462340,family,P001462343,106,兄弟
2980278467,P001566645,family,P005219258,105,配偶
2980278468,P001404936,family,P005220640,106,兄弟
2980278469,P001420988,family,P005219381,106,兄弟
2980278470,P001450747,family,P005221070,213,舅甥
2980278471,P001451591,family,P005221755,105,配偶
2980278472,P005218081,family,P001411665,103,父亲
2980278473,P002930684,family,P002931635,219,其他
2980278474,P001447429,family,P005220079,220,亲属
2980278475,P001443298,family,P005221075,105,配偶
2980278476,P001403457,family,P001435023,105,配偶
2980278477,P001486380,family,P001486382,105,配偶
2980278478,P001421334,family,P002931672,213,舅甥
2980278479,P001408014,family,P005220323,105,配偶
2980278480,P005218403,family,P005220388,105,配偶
2980278481,P001515935,family,P005220571,106,兄弟
2980278482,P000223273,family,P005221653,106,兄弟
2980278483,P001435605,family,P002930697,105,配偶
2980278484,P001428395,family,P001411019,106,兄弟
2980278485,P001046495,family,P001417788,106,兄弟
2980278486,P002930505,family,P001470087,104,母亲
2980278487,P001533573,family,P001532803,104,母亲
2980278488,P001486154,family,P001571712,103,父亲
2980278489,P002930788,family,P002932955,105,配偶
2980278490,P001454268,family,P005219560,208,堂姐弟
2980278491,P001391673,family,P001408871,105,配偶
2980278492,P001413682,family,P001413688,209,姐夫
2980278493,P001427701,family,P001433581,105,配偶
2980278494,P001417789,family,P002932074,106,兄弟
2980278495,P001502949,family,P002932253,106,兄弟
2980278496,P001486153,family,P002930476,110,儿子
2980278497,P001409853,family,P005219455,105,配偶
2980278498,P001427932,family,P005220329,105,配偶
2980278499,P001444510,family,P001425936,103,父亲
2980278500,P001545395,family,P001526994,106,兄弟
2980278501,P001395372,family,P002931268,105,配偶
2980278502,P001531271,family,P005219415,103,父亲
2980278503,P001452102,family,P005220552,212,姑侄
2980278504,P005218270,family,P005220929,103,父亲
2980278505,P001495209,family,P005221640,211,叔侄
2980278506,P001426695,family,P001426699,108,兄妹
2980278507,P001430984,family,P001442683,105,配偶
2980278508,P001475908,family,P001475913,105,配偶
2980278509,P005190187,family,P001534070,103,父亲
2980278510,P001488487,family,P005221404,106,兄弟
2980278511,P001413683,family,P001414380,210,妹夫
2980278512,P001493263,family,P002932298,106,兄弟
2980278513,P002930673,family,P002932655,105,配偶
2980278514,P001439173,family,P005219955,103,父亲
2980278515,P001419117,family,P001451826,211,叔侄
2980278516,P001398747,family,P005219956,103,父亲
2980278517,P001530872,family,P005220903,103,父亲
2980278518,P001400008,family,P002931226,109,姐弟
2980278519,P001413670,family,P005219435,106,兄弟
2980278520,P001394194,family,P005221172,105,配偶
2980278521,P001535417,family,P005221413,105,配偶
2980278522,P001488597,family,P005221659,105,配偶
2980278523,P005217918,family,P001453282,103,父亲
2980278524,P001417316,family,P002931508,105,配偶
2980278525,P002930473,family,P002931601,103,父亲
2980278526,P001423068,family,P005218762,105,配偶
2980278527,P001435623,family,P005220733,220,亲属
2980278529,P002931310,family,P001404545,105,配偶
2980278530,P001445229,family,P001463928,109,姐弟
2980278531,P001460031,family,P002930642,106,兄弟
2980278532,P001423080,family,P005219805,210,妹夫
2980278533,P001415011,family,P005220126,106,兄弟
2980278534,P001426740,family,P001575139,103,父亲
2980278535,P001425744,family,P005191472,105,配偶
2980278536,P001427555,family,P005219271,105,配偶
2980278537,P001446541,family,P001446542,105,配偶
2980278538,P001502802,family,P002931450,105,配偶
2980278539,P001444505,family,P002931958,211,叔侄
2980278540,P001453561,family,P002932414,106,兄弟
2980278541,P001518256,family,P005218564,220,亲属
2980278542,P001422685,family,P005219113,105,配偶
2980278543,P001427652,family,P005220750,103,父亲
2980278544,P002930368,family,P001413984,219,其他
2980278545,P001449889,family,P002932771,213,舅甥
2980278546,P001414441,family,P005190182,105,配偶
2980278547,P001551593,family,P005218809,105,配偶
2980278548,P001454498,family,P005220421,203,堂兄弟
2980278549,P001431675,family,P005220676,105,配偶
2980278550,P001425768,family,P005220740,103,父亲
2980278551,P001436786,family,P005221140,108,兄妹
2980278552,P001414043,family,P001418071,103,父亲
2980278553,P001451208,family,P001432655,105,配偶
2980278554,P001444457,family,P001444454,210,妹夫
2980278555,P001495571,family,P001502290,105,配偶
2980278556,P001425321,family,P005221147,103,父亲
2980278557,P001391284,family,P005221230,220,亲属
2980278558,P001426766,family,P001426767,105,配偶
2980278559,P001489918,family,P005220007,108,兄妹
2980278560,P001433281,family,P005220936,215,儿媳
2980278561,P002930647,family,P001415037,108,兄妹
2980278562,P002930361,family,P001435991,103,父亲
2980278563,P002930391,family,P002931464,108,兄妹
2980278564,P001411316,family,P005268329,220,亲属
2980278565,P001444452,family,P002931200,219,其他
2980278566,P002931055,family,P002931451,105,配偶
2980278567,P001451380,family,P002932302,220,亲属
2980278568,P001410205,family,P005221082,106,兄弟
2980278569,P001413437,family,P001435002,105,配偶
2980278570,P001533881,family,P005220884,108,兄妹
2980278571,P001421899,family,P001421902,106,兄弟
2980278572,P001425933,family,P001425934,105,配偶
2980278573,P001406764,family,P005220757,108,兄妹
2980278574,P001403733,family,P001403735,103,父亲
2980278575,P001579640,family,P001579626,209,姐夫
2980278576,P001439762,family,P002931534,106,兄弟
2980278577,P001406768,family,P005220023,103,父亲
2980278578,P001476190,family,P005220225,111,女儿
2980278579,P001455626,family,P001545572,209,姐夫
2980278580,P000964158,family,P002930688,109,姐弟
2980278581,P001416072,family,P005220158,106,兄弟
2980278582,P001431295,family,P001413529,105,配偶
2980278583,P001426959,family,P002932192,106,兄弟
2980278584,P001427548,family,P002928965,110,儿子
2980278585,P001425871,family,P002931969,220,亲属
2980278586,P001426199,family,P005221299,105,配偶
2980278587,P001394692,family,P000531085,201,表兄弟
2980278588,P001408258,family,P001408259,103,父亲
2980278589,P001429085,family,P001471473,105,配偶
2980278590,P002931037,family,P001499564,109,姐弟
2980278591,P002930754,family,P002930755,107,姐妹
2980278592,P001413056,family,P005220909,109,姐弟
2980278593,P001432616,family,P005221402,105,配偶
2980278594,P001414056,family,P002931201,211,叔侄
2980278595,P001421234,family,P002932260,103,父亲
2980278596,P001408268,family,P005220615,108,兄妹
2980278597,P001461138,family,P005221279,106,兄弟
2980278598,P001427822,family,P001446401,106,兄弟
2980278599,P001410543,family,P001410544,103,父亲
2980278600,P002930928,family,P002931985,103,父亲
2980278601,P001565152,family,P005219644,105,配偶
2980278602,P001518256,family,P005221134,106,兄弟
2980278603,P000319647,family,P000314830,106,兄弟
2980278604,P001424468,family,P001443048,104,母亲
2980278605,P001571892,family,P002931821,209,姐夫
2980278606,P001408168,family,P002931836,103,父亲
2980278607,P001404886,family,P002931862,105,配偶
2980278608,P001424559,family,P005218927,105,配偶
2980278609,P005217925,family,P001497298,105,配偶
2980278610,P001395822,family,P005218509,103,父亲
2980278611,P001425781,family,P005218715,105,配偶
2980278612,P001423393,family,P005218947,103,父亲
2980278613,P005218033,family,P005219318,104,母亲
2980278614,P001535892,family,P005221165,109,姐弟
2980278615,P001427139,family,P001409786,103,父亲
2980278616,P001429953,family,P001409893,103,父亲
2980278617,P005217870,family,P001466603,109,姐弟
2980278618,P001437857,family,P002931829,104,母亲
2980278619,P002930661,family,P002932079,103,父亲
2980278620,P001427127,family,P005218537,220,亲属
2980278621,P001412993,family,P005219533,103,父亲
2980278622,P001438321,family,P005221667,106,兄弟
2980278623,P002931020,family,P001523396,211,叔侄
2980278624,P005218008,family,P001544384,105,配偶
2980278625,P001520532,family,P001571803,209,姐夫
2980278626,P001426740,family,P002931475,103,父亲
2980278627,P001422612,family,P002931567,220,亲属
2980278628,P001419519,family,P002932202,220,亲属
2980278629,P001404902,family,P005220428,209,姐夫
2980278630,P001399242,family,P002931967,108,兄妹
2980278631,P001403035,family,P005219757,105,配偶
2980278632,P001392610,family,P001450808,103,父亲
2980278633,P001453848,family,P002931267,103,父亲
2980278634,P001439787,family,P001421383,209,姐夫
2980278635,P001430602,family,P002931229,105,配偶
2980278636,P001428194,family,P005218865,211,叔侄
2980278637,P001409062,family,P005218888,103,父亲
2980278638,P001483114,family,P005219530,105,配偶
2980278639,P001423110,family,P001405727,106,兄弟
2980278640,P001450260,family,P005220666,106,兄弟
2980278641,P001428375,family,P005220871,106,兄弟
2980278642,P001504416,family,P005221604,106,兄弟
2980278643,P002930418,family,P002931535,109,姐弟
2980278644,P001403431,family,P002932822,105,配偶
2980278645,P001401901,family,P005220550,105,配偶
2980278646,P001565719,family,P005220970,105,配偶
2980278647,P001432578,family,P005221725,105,配偶
2980278648,P001518260,family,P002931404,105,配偶
2980278649,P002930409,family,P002931504,107,姐妹
2980278650,P001466881,family,P005220622,105,配偶
2980278651,P001522654,family,P005220731,103,父亲
2980278652,P001405005,family,P005221247,105,配偶
2980278653,P001421918,family,P001443101,103,父亲
2980278654,P001413118,family,P001413119,103,父亲
2980278655,P002930723,family,P001433284,214,弟媳
2980278656,P005217827,family,P001439682,104,母亲
2980278657,P001392108,family,P001442738,103,父亲
2980278658,P001427045,family,P001519813,109,姐弟
2980278659,P001412276,family,P002931568,213,舅甥
2980278660,P002930801,family,P002931600,104,母亲
2980278661,P001461367,family,P000234350,106,兄弟
2980278662,P001410666,family,P001410670,105,配偶
2980278663,P001424083,family,P001447412,106,兄弟
2980278664,P001446043,family,P002932562,103,父亲
2980278665,P001400711,family,P002932712,219,其他
2980278666,P001396835,family,P002932715,103,父亲
2980278667,P001423024,family,P005218983,106,兄弟
2980278668,P002930912,family,P000124625,220,亲属
2980278669,P001450746,family,P002931382,211,叔侄
2980278670,P001422704,family,P005220278,105,配偶
2980278671,P001494953,family,P005220336,106,兄弟
2980278672,P001404084,family,P001442978,220,亲属
2980278673,P001445531,family,P001522258,103,父亲
2980278674,P001394961,family,P002932245,214,弟媳
2980278675,P001445232,family,P002932880,105,配偶
2980278676,P001563871,family,P005221103,105,配偶
2980278677,P001400008,family,P000701119,209,姐夫
2980278678,P005218017,family,P001406345,103,父亲
2980278679,P001444813,family,P001506994,105,配偶
2980278680,P001467747,family,P002930422,105,配偶
2980278681,P001405722,family,P002930737,106,兄弟
2980278682,P001426990,family,P005219890,220,亲属
2980278683,P001404452,family,P001404454,110,儿子
2980278684,P001445542,family,P001534116,105,配偶
2980278685,P001425967,family,P002932595,105,配偶
2980278686,P005217873,family,P005219291,104,母亲
2980278687,P001566425,family,P005219540,105,配偶
2980278688,P001407920,family,P005219671,105,配偶
2980278689,P001419470,family,P005220790,105,配偶
2980278690,P005218151,family,P005220853,105,配偶
2980278691,P001412084,family,P001412083,105,配偶
2980278692,P002930389,family,P001420577,106,兄弟
2980278693,P001412179,family,P001429561,106,兄弟
2980278694,P001431894,family,P001431895,108,兄妹
2980278695,P001432474,family,P002931362,105,配偶
2980278696,P001409564,family,P002932050,106,兄弟
2980278697,P001391140,family,P005218567,106,兄弟
2980278698,P001420948,family,P002931692,105,配偶
2980278699,P001446669,family,P002931791,108,兄妹
2980278700,P001527580,family,P005221341,105,配偶
2980278701,P002930808,family,P001427324,103,父亲
2980278702,P001572292,family,P001572290,105,配偶
2980278703,P001446538,family,P002931186,209,姐夫
2980278704,P001496951,family,P005219315,105,配偶
2980278705,P005218144,family,P005221178,216,女婿
2980278706,P001404902,family,P001404903,105,配偶
2980278707,P001419533,family,P001417358,105,配偶
2980278708,P002930837,family,P002932469,103,父亲
2980278709,P001420652,family,P002932776,103,父亲
2980278710,P001451604,family,P005219369,109,姐弟
2980278711,P001421451,family,P005220064,209,姐夫
2980278712,P001426076,family,P005220836,106,兄弟
2980278713,P001428621,family,P005221037,209,姐夫
2980278714,P002930672,family,P002930626,104,母亲
2980278715,P001450746,family,P002931387,108,兄妹
2980278716,P001408955,family,P002932232,109,姐弟
2980278717,P001419078,family,P005219404,105,配偶
2980278718,P001443910,family,P005221067,214,弟媳
2980278719,P001406065,family,P001406066,106,兄弟
2980278720,P001434894,family,P001417106,108,兄妹
2980278721,P001416783,family,P002931536,105,配偶
2980278722,P001399640,family,P002932767,214,弟媳
2980278723,P001428754,family,P005219303,105,配偶
2980278724,P002930809,family,P001412801,104,母亲
2980278725,P001445549,family,P002931161,105,配偶
2980278726,P001422353,family,P002931834,105,配偶
2980278727,P001445662,family,P002932550,209,姐夫
2980278728,P001426993,family,P005219338,220,亲属
2980278729,P001421817,family,P005221156,106,兄弟
2980278730,P001423066,family,P001423069,210,妹夫
2980278731,P005218253,family,P001452495,103,父亲
2980278732,P001427775,family,P002931843,210,妹夫
2980278733,P001428251,family,P001428249,209,姐夫
2980278734,P002930454,family,P001429205,103,父亲
2980278735,P001452105,family,P005219333,201,表兄弟
2980278736,P001445671,family,P005220746,214,弟媳
2980278737,P001408378,family,P005221108,205,表兄妹
2980278738,P001439880,family,P005221480,105,配偶
2980278739,P001409499,family,P001409500,209,姐夫
2980278740,P002930278,family,P001409888,104,母亲
2980278741,P001413635,family,P002931391,213,舅甥
2980278742,P001424202,family,P005219496,108,兄妹
2980278743,P001426958,family,P005221276,103,父亲
2980278744,P001400642,family,P001417926,109,姐弟
2980278745,P001393178,family,P001418324,103,父亲
2980278746,P001455747,family,P001455748,105,配偶
2980278747,P002932442,family,P001526127,104,母亲
2980278748,P002930928,family,P002931986,101,祖父
2980278749,P001517180,family,P002969112,105,配偶
2980278750,P001418837,family,P005220460,105,配偶
2980278751,P001404527,family,P005220477,105,配偶
2980278752,P001400693,family,P005221217,105,配偶
2980278753,P001425961,family,P001425962,105,配偶
2980278754,P001425862,family,P001444424,103,父亲
2980278755,P001567430,family,P001478583,108,兄妹
2980278756,P001580053,family,P002932220,103,父亲
2980278757,P001416648,family,P005220609,103,父亲
2980278758,P001423447,family,P005220947,106,兄弟
2980278759,P002930963,family,P001428015,109,姐弟
2980278760,P001426740,family,P002931473,103,父亲
2980278761,P001427065,family,P002932525,220,亲属
2980278762,P001395091,family,P002932554,105,配偶
2980278763,P001414441,family,P005190619,103,父亲
2980278764,P001424863,family,P005220394,108,兄妹
2980278765,P001421150,family,P005221696,105,配偶
2980278766,P001406412,family,P005221722,105,配偶
2980278767,P005218039,family,P001560693,105,配偶
2980278768,P001416920,family,P002931507,219,其他
2980278769,P002930720,family,P002932213,104,母亲
2980278770,P001467533,family,P005220001,106,兄弟
2980278771,P001444519,family,P005220837,105,配偶
2980278772,P005217816,family,P001460955,104,母亲
2980278773,P005217818,family,P001522456,105,配偶
2980278774,P001398784,family,P005219895,105,配偶
2980278775,P001513328,family,P005220395,105,配偶
2980278776,P005191583,family,P005191358,105,配偶
2980278777,P001447406,family,P001428845,105,配偶
2980278778,P001395399,family,P001445181,103,父亲
2980278779,P005217992,family,P001534583,104,母亲
2980278780,P001393986,family,P002930960,110,儿子
2980278781,P001414055,family,P002931136,103,父亲
2980278782,P001474768,family,P002931138,105,配偶
2980278783,P002930912,family,P002932494,105,配偶
2980278785,P001437572,family,P005219350,105,配偶
2980278786,P001450524,family,P005220839,106,兄弟
2980278787,P001435196,family,P001536876,105,配偶
2980278788,P001406497,family,P002932433,103,父亲
